1,0,0,1,0,R3,72,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,73,REGULATORY,0,1,1,0
1,0,1,0,0,R5,74,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,75,INTRONIC,0,1,0,1
1,0,1,0,1,TF0,76,INTRONIC,0,1,0,1
1,0,1,0,1,TF0,77,REGULATORY,0,1,1,0
1,0,0,0,0,R1,78,UPSTREAM,1,0,0,0
0,1,0,0,1,GM0,79,REGULATORY,0,1,1,0
0,1,1,1,0,L1,80,UPSTREAM,1,0,0,0
1,0,1,0,0,R5,81,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,82,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,83,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,84,INTERGENIC,0,1,0,0
1,0,0,1,0,R3,85,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,86,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,87,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,88,INTERGENIC,0,1,0,0
0,1,0,1,0,GM1,89,UPSTREAM,1,0,0,0
0,1,0,0,1,GM0,90,REGULATORY,0,1,1,0
0,1,0,1,0,GM1,91,REGULATORY,0,1,1,0
0,1,0,1,0,GM1,92,REGULATORY,0,1,1,0
0,1,0,1,1,GS,93,REGULATORY,0,1,1,0
1,0,1,0,0,R5,94,UPSTREAM,1,0,0,0
0,1,0,1,0,GM1,95,UPSTREAM,1,0,0,0
0,1,0,1,0,GM1,96,UPSTREAM,1,0,0,0
1,0,1,0,0,R5,97,UPSTREAM,1,0,0,0
0,0,1,0,0,F0,98,UPSTREAM,1,0,0,0
1,0,0,0,0,R1,99,UPSTREAM,1,0,0,0
1,0,0,0,0,R1,100,UPSTREAM,1,0,0,0
1,0,0,0,1,R2,101,UPSTREAM,1,0,0,0
1,0,0,0,0,R1,102,UPSTREAM,1,0,0,0
0,0,1,0,1,F1,103,INTERGENIC,0,1,0,0
0,0,1,0,0,F0,104,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,105,INTERGENIC,0,1,0,0
0,1,1,1,0,L1,106,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,107,INTERGENIC,0,1,0,0
1,0,1,0,1,TF0,108,INTERGENIC,0,1,0,0
1,0,1,0,1,TF0,109,INTERGENIC,0,1,0,0
1,0,1,0,1,TF0,110,INTERGENIC,0,1,0,0
1,1,0,0,0,TSS,111,REGULATORY,0,1,1,0
1,0,0,0,0,R1,112,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,113,INTERGENIC,0,1,0,0
0,1,1,1,0,L1,114,INTERGENIC,0,1,0,0
0,0,1,1,1,GE1,115,INTERGENIC,0,1,0,0
0,0,0,1,0,D,116,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,117,INTERGENIC,0,1,0,0
0,1,1,1,1,R0,118,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,119,REGULATORY,0,1,1,0
1,0,0,1,0,R3,120,INTERGENIC,0,1,0,0
0,1,1,0,0,H3K9me1,121,INTRONIC,0,1,0,1
1,0,0,0,1,R2,122,INTRONIC,0,1,0,1
0,1,1,1,0,L1,123,INTRONIC,0,1,0,1
0,0,1,1,0,GE0,124,INTRONIC,0,1,0,1
0,1,0,0,0,GE2,125,INTRONIC,0,1,0,1
0,0,1,1,1,GE1,126,INTRONIC,0,1,0,1
0,1,0,0,0,GE2,127,INTRONIC,0,1,0,1
1,0,1,1,0,TF1,128,UPSTREAM,1,0,0,0
0,1,1,1,1,R0,129,UPSTREAM,1,0,0,0
0,1,1,0,1,L0,130,UPSTREAM,1,0,0,0
0,1,1,0,0,H3K9me1,131,INTERGENIC,0,1,0,0
0,0,1,0,0,F0,132,INTERGENIC,0,1,0,0
0,1,1,0,0,H3K9me1,133,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,134,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,135,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,136,REGULATORY,0,1,1,0
1,0,0,0,1,R2,137,INTERGENIC,0,1,0,0
0,1,1,0,0,H3K9me1,138,INTERGENIC,0,1,0,0
0,1,0,1,0,GM1,139,REGULATORY,0,1,1,0
0,0,1,1,1,GE1,140,REGULATORY,0,1,1,0
1,0,0,0,0,R1,141,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,142,3PRIME_UTR,0,0,0,0
0,1,0,1,1,GS,143,INTRONIC,0,1,0,1
0,1,1,1,0,L1,144,UPSTREAM,1,0,0,0
0,1,0,1,0,GM1,145,REGULATORY,0,1,1,0
1,1,1,1,1,Undefined,146,REGULATORY,0,1,1,0
0,0,1,1,1,GE1,147,3PRIME_UTR,0,0,0,0
1,0,0,0,1,R2,148,3PRIME_UTR,0,0,0,0
0,1,0,0,0,GE2,149,3PRIME_UTR,0,0,0,0
1,0,1,0,1,TF0,150,REGULATORY,0,1,1,0
0,1,0,0,1,GM0,151,INTRONIC,0,1,0,1
0,0,1,0,1,F1,152,INTRONIC,0,1,0,1
0,1,1,1,1,R0,153,INTRONIC,0,1,0,1
1,0,0,1,0,R3,154,INTRONIC,0,1,0,1
0,0,1,0,0,F0,155,INTRONIC,0,1,0,1
0,0,1,0,0,F0,156,INTRONIC,0,1,0,1
1,0,0,1,0,R3,157,INTRONIC,0,1,0,1
1,0,0,1,0,R3,158,INTRONIC,0,1,0,1
1,0,0,0,1,R2,159,INTERGENIC,0,1,0,0
0,0,1,0,0,F0,160,INTERGENIC,0,1,0,0
0,0,0,0,1,C1,161,INTERGENIC,0,1,0,0
1,0,1,1,0,TF1,162,INTERGENIC,0,1,0,0
1,0,1,1,0,TF1,163,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,164,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,165,INTERGENIC,0,1,0,0
0,1,1,1,0,L1,166,INTERGENIC,0,1,0,0
0,0,0,0,1,C1,167,INTRONIC,0,1,0,1
0,0,1,1,0,GE0,168,INTRONIC,0,1,0,1
0,0,1,1,1,GE1,169,INTRONIC,0,1,0,1
0,1,1,1,1,R0,170,INTRONIC,0,1,0,1
1,0,0,0,1,R2,171,DOWNSTREAM,0,0,1,1
0,0,0,1,0,D,172,UPSTREAM,1,0,0,0
0,1,1,1,1,R0,173,DOWNSTREAM,0,0,1,1
0,0,1,0,0,F0,174,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,175,INTERGENIC,0,1,0,0
0,0,0,1,0,D,176,INTERGENIC,0,1,0,0
0,0,1,1,0,GE0,177,INTERGENIC,0,1,0,0
0,1,1,0,1,L0,178,UPSTREAM,1,0,0,0
0,1,1,0,0,H3K9me1,179,INTRONIC,0,1,0,1
1,0,0,1,0,R3,180,INTRONIC,0,1,0,1
0,0,1,0,0,F0,181,INTRONIC,0,1,0,1
0,0,1,0,0,F0,182,INTRONIC,0,1,0,1
0,1,1,0,1,L0,183,INTERGENIC,0,1,0,0
0,0,1,1,0,GE0,184,3PRIME_UTR,0,0,0,0
1,1,0,0,0,TSS,185,REGULATORY,0,1,1,0
0,1,0,0,1,GM0,186,INTRONIC,0,1,0,1
0,0,0,1,1,E/GM,187,INTRONIC,0,1,0,1
0,0,0,1,1,E/GM,188,INTRONIC,0,1,0,1
0,0,0,1,1,E/GM,189,INTRONIC,0,1,0,1
0,1,0,1,1,GS,190,INTRONIC,0,1,0,1
0,1,0,1,0,GM1,191,REGULATORY,0,1,1,0
1,0,1,1,0,TF1,192,INTERGENIC,0,1,0,0
1,1,1,1,1,Undefined,193,DOWNSTREAM,0,0,1,1
0,0,1,1,0,GE0,194,3PRIME_UTR,0,0,0,0
1,1,0,0,0,TSS,195,REGULATORY,0,1,1,0
1,0,1,0,0,R5,196,REGULATORY,0,1,1,0
0,0,1,0,1,F1,197,UPSTREAM,1,0,0,0
1,0,0,1,0,R3,198,INTERGENIC,0,1,0,0
0,1,1,0,0,H3K9me1,199,INTERGENIC,0,1,0,0
0,0,1,0,1,F1,200,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,201,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,202,REGULATORY,0,1,1,0
0,0,1,1,0,GE0,203,REGULATORY,0,1,1,0
0,1,1,1,1,R0,204,UPSTREAM,1,0,0,0
1,0,0,0,1,R2,205,UPSTREAM,1,0,0,0
0,1,1,1,0,L1,206,DOWNSTREAM,0,0,1,1
0,1,0,1,0,GM1,207,3PRIME_UTR,0,0,0,0
0,1,0,1,1,GS,208,3PRIME_UTR,0,0,0,0
0,1,0,1,1,GS,209,3PRIME_UTR,0,0,0,0
0,1,0,1,1,GS,210,REGULATORY,0,1,1,0
1,1,0,0,0,TSS,211,5PRIME_UTR,0,0,0,1
0,0,0,1,0,D,212,INTRONIC,0,1,0,1
1,1,0,0,0,TSS,213,INTRONIC,0,1,0,1
1,0,0,1,0,R3,214,UPSTREAM,1,0,0,0
1,1,0,0,0,TSS,215,5PRIME_UTR,0,0,0,1
0,0,0,1,1,E/GM,216,INTRONIC,0,1,0,1
0,0,0,1,1,E/GM,217,INTRONIC,0,1,0,1
0,0,1,1,1,GE1,218,INTRONIC,0,1,0,1
1,0,0,0,0,R1,219,INTRONIC,0,1,0,1
1,0,0,0,0,R1,220,UPSTREAM,1,0,0,0
1,0,0,0,0,R1,221,UPSTREAM,1,0,0,0
0,1,0,0,1,GM0,222,UPSTREAM,1,0,0,0
0,0,1,0,0,F0,223,INTRONIC,0,1,0,1
0,1,0,0,1,GM0,224,INTRONIC,0,1,0,1
0,0,1,1,1,GE1,225,DOWNSTREAM,0,0,1,1
1,0,1,1,0,TF1,226,DOWNSTREAM,0,0,1,1
0,1,0,0,0,GE2,227,INTRONIC,0,1,0,1
0,0,1,1,1,GE1,228,INTRONIC,0,1,0,1
0,0,1,1,1,GE1,229,INTRONIC,0,1,0,1
0,0,1,1,0,GE0,230,INTRONIC,0,1,0,1
0,0,1,1,0,GE0,231,INTRONIC,0,1,0,1
0,1,0,1,0,GM1,232,INTRONIC,0,1,0,1
0,0,1,1,1,GE1,233,INTRONIC,0,1,0,1
0,1,0,1,0,GM1,234,INTRONIC,0,1,0,1
0,0,1,1,0,GE0,235,INTRONIC,0,1,0,1
1,0,0,1,1,R4,236,INTRONIC,0,1,0,1
1,0,0,0,1,R2,237,UPSTREAM,1,0,0,0
1,0,0,1,0,R3,238,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,239,DOWNSTREAM,0,0,1,1
1,0,0,0,1,R2,240,3PRIME_UTR,0,0,0,0
1,0,0,0,0,R1,241,3PRIME_UTR,0,0,0,0
1,0,0,1,1,R4,242,3PRIME_UTR,0,0,0,0
1,0,0,0,0,R1,243,INTRONIC,0,1,0,1
1,0,0,0,1,R2,244,INTRONIC,0,1,0,1
0,0,0,1,0,D,245,UPSTREAM,1,0,0,0
0,1,1,0,0,H3K9me1,246,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,247,UPSTREAM,1,0,0,0
1,0,1,0,0,R5,248,REGULATORY,0,1,1,0
1,0,1,1,0,TF1,249,REGULATORY,0,1,1,0
1,0,0,1,1,R4,250,5PRIME_UTR,0,0,0,1
1,0,0,0,0,R1,251,UPSTREAM,1,0,0,0
1,0,0,1,0,R3,252,REGULATORY,0,1,1,0
1,0,1,1,1,TF2,253,UPSTREAM,1,0,0,0
0,1,0,1,1,GS,254,REGULATORY,0,1,1,0
1,1,0,0,0,TSS,255,REGULATORY,0,1,1,0
1,0,0,1,1,R4,256,UPSTREAM,1,0,0,0
0,0,0,1,1,E/GM,257,UPSTREAM,1,0,0,0
0,0,0,1,1,E/GM,258,UPSTREAM,1,0,0,0
1,0,0,1,1,R4,259,UPSTREAM,1,0,0,0
0,1,0,1,1,GS,260,5PRIME_UTR,0,0,0,1
0,0,1,0,0,F0,261,INTRONIC,0,1,0,1
1,0,1,0,1,TF0,262,DOWNSTREAM,0,0,1,1
0,0,1,0,0,F0,263,DOWNSTREAM,0,0,1,1
0,1,1,1,0,L1,264,DOWNSTREAM,0,0,1,1
0,1,1,1,0,L1,265,DOWNSTREAM,0,0,1,1
0,0,1,0,1,F1,266,DOWNSTREAM,0,0,1,1
0,0,1,0,0,F0,267,DOWNSTREAM,0,0,1,1
0,1,1,1,0,L1,268,DOWNSTREAM,0,0,1,1
0,1,1,1,0,L1,269,DOWNSTREAM,0,0,1,1
0,0,0,1,0,D,270,DOWNSTREAM,0,0,1,1
1,0,1,0,1,TF0,271,DOWNSTREAM,0,0,1,1
0,0,1,0,0,F0,272,DOWNSTREAM,0,0,1,1
0,1,1,1,1,R0,273,DOWNSTREAM,0,0,1,1
0,1,1,1,0,L1,274,DOWNSTREAM,0,0,1,1
0,1,1,1,1,R0,275,DOWNSTREAM,0,0,1,1
0,1,1,0,1,L0,276,DOWNSTREAM,0,0,1,1
0,1,1,0,1,L0,277,DOWNSTREAM,0,0,1,1
0,1,1,0,1,L0,278,DOWNSTREAM,0,0,1,1
0,1,1,0,1,L0,279,DOWNSTREAM,0,0,1,1
0,1,1,0,1,L0,280,DOWNSTREAM,0,0,1,1
1,0,1,0,1,TF0,281,DOWNSTREAM,0,0,1,1
1,0,1,0,1,TF0,282,INTERGENIC,0,1,0,0
0,0,1,0,1,F1,283,DOWNSTREAM,0,0,1,1
1,0,1,0,0,R5,284,5PRIME_UTR,0,0,0,1
1,0,1,1,0,TF1,285,UPSTREAM,1,0,0,0
0,1,0,1,1,GS,286,REGULATORY,0,1,1,0
0,1,1,0,0,H3K9me1,287,INTERGENIC,0,1,0,0
1,0,1,1,0,TF1,288,INTERGENIC,0,1,0,0
0,1,1,0,0,H3K9me1,289,INTERGENIC,0,1,0,0
0,0,0,1,0,D,290,INTERGENIC,0,1,0,0
0,0,1,1,1,GE1,291,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,292,INTERGENIC,0,1,0,0
0,1,1,0,1,L0,293,INTERGENIC,0,1,0,0
0,1,1,0,1,L0,294,INTERGENIC,0,1,0,0
0,0,1,0,0,F0,295,INTERGENIC,0,1,0,0
0,1,1,0,0,H3K9me1,296,INTERGENIC,0,1,0,0
1,0,1,1,0,TF1,297,DOWNSTREAM,0,0,1,1
1,0,0,1,0,R3,298,INTRONIC,0,1,0,1
1,0,0,0,0,R1,299,INTRONIC,0,1,0,1
1,0,1,0,0,R5,300,3PRIME_UTR,0,0,0,0
0,0,1,0,0,F0,301,DOWNSTREAM,0,0,1,1
0,1,1,1,0,L1,302,DOWNSTREAM,0,0,1,1
0,0,1,1,0,GE0,303,DOWNSTREAM,0,0,1,1
0,0,1,0,0,F0,304,DOWNSTREAM,0,0,1,1
0,1,1,0,0,H3K9me1,305,INTERGENIC,0,1,0,0
0,0,1,0,0,F0,306,INTERGENIC,0,1,0,0
0,1,1,1,1,R0,307,INTERGENIC,0,1,0,0
0,1,1,0,1,L0,308,INTERGENIC,0,1,0,0
1,0,1,1,0,TF1,309,INTERGENIC,0,1,0,0
1,0,1,0,0,R5,310,INTERGENIC,0,1,0,0
1,0,0,1,1,R4,311,INTERGENIC,0,1,0,0
0,1,0,1,0,GM1,312,INTRONIC,0,1,0,1
0,1,0,0,1,GM0,313,INTRONIC,0,1,0,1
1,0,0,0,0,R1,314,INTRONIC,0,1,0,1
0,1,0,0,0,GE2,315,INTRONIC,0,1,0,1
0,1,0,0,0,GE2,316,INTRONIC,0,1,0,1
0,0,1,0,0,F0,317,INTRONIC,0,1,0,1
1,0,0,1,0,R3,318,INTRONIC,0,1,0,1
1,0,1,1,0,TF1,319,INTRONIC,0,1,0,1
0,1,1,0,0,H3K9me1,320,INTRONIC,0,1,0,1
1,0,1,1,0,TF1,321,INTRONIC,0,1,0,1
0,0,0,1,1,E/GM,322,INTRONIC,0,1,0,1
0,1,0,1,1,GS,323,INTRONIC,0,1,0,1
1,1,0,0,0,TSS,324,REGULATORY,0,1,1,0
1,1,0,0,0,TSS,325,REGULATORY,0,1,1,0
0,0,0,1,0,D,326,INTRONIC,0,1,0,1
0,1,1,1,0,L1,327,INTRONIC,0,1,0,1
0,1,1,0,1,L0,328,INTRONIC,0,1,0,1
0,1,1,0,0,H3K9me1,329,INTRONIC,0,1,0,1
0,1,0,1,1,GS,330,INTRONIC,0,1,0,1
1,1,0,0,0,TSS,331,REGULATORY,0,1,1,0
0,0,1,1,0,GE0,332,INTRONIC,0,1,0,1
1,0,1,1,1,TF2,333,INTRONIC,0,1,0,1
0,1,0,0,0,GE2,334,INTRONIC,0,1,0,1
0,1,0,0,0,GE2,335,INTRONIC,0,1,0,1
1,0,1,1,1,TF2,336,INTRONIC,0,1,0,1
1,0,1,1,1,TF2,337,INTRONIC,0,1,0,1
1,0,1,1,1,TF2,338,INTRONIC,0,1,0,1
1,0,1,1,1,TF2,339,INTRONIC,0,1,0,1
1,0,1,1,1,TF2,340,INTRONIC,0,1,0,1
0,0,1,1,1,GE1,341,INTRONIC,0,1,0,1
0,1,0,1,0,GM1,342,INTRONIC,0,1,0,1
0,1,0,1,1,GS,343,INTRONIC,0,1,0,1
0,1,0,0,1,GM0,344,INTRONIC,0,1,0,1
0,0,0,1,1,E/GM,345,REGULATORY,0,1,1,0
1,0,0,0,1,R2,346,INTRONIC,0,1,0,1
0,1,1,0,1,L0,347,INTRONIC,0,1,0,1
1,0,0,1,0,R3,348,5PRIME_UTR,0,0,0,1
1,0,0,0,0,R1,349,REGULATORY,0,1,1,0
1,0,0,1,0,R3,350,REGULATORY,0,1,1,0
0,1,1,1,1,R0,351,INTERGENIC,0,1,0,0
0,1,1,1,1,R0,352,UPSTREAM,1,0,0,0
0,0,1,0,1,F1,353,UPSTREAM,1,0,0,0
0,1,0,1,1,GS,354,UPSTREAM,1,0,0,0
0,1,1,1,0,L1,355,UPSTREAM,1,0,0,0
0,0,1,0,1,F1,356,INTRONIC,0,1,0,1
0,1,1,1,0,L1,357,INTRONIC,0,1,0,1
0,1,1,1,0,L1,358,UPSTREAM,1,0,0,0
0,1,1,1,1,R0,359,UPSTREAM,1,0,0,0
1,0,0,1,1,R4,360,UPSTREAM,1,0,0,0
1,0,0,0,0,R1,361,3PRIME_UTR,0,0,0,0
0,1,1,0,1,L0,362,3PRIME_UTR,0,0,0,0
1,0,0,1,0,R3,363,UPSTREAM,1,0,0,0
1,0,0,1,0,R3,364,UPSTREAM,1,0,0,0
0,0,1,0,1,F1,365,UPSTREAM,1,0,0,0
0,0,1,0,1,F1,366,UPSTREAM,1,0,0,0
0,0,0,1,0,D,367,INTERGENIC,0,1,0,0
0,1,1,1,0,L1,368,INTERGENIC,0,1,0,0
0,0,0,1,0,D,369,INTERGENIC,0,1,0,0
0,0,0,1,0,D,370,INTERGENIC,0,1,0,0
1,0,1,1,1,TF2,371,3PRIME_UTR,0,0,0,0
0,1,1,1,1,R0,372,REGULATORY,0,1,1,0
1,0,0,0,0,R1,373,INTERGENIC,0,1,0,0
0,1,1,1,1,R0,374,INTERGENIC,0,1,0,0
0,1,0,1,1,GS,375,REGULATORY,0,1,1,0
0,1,0,1,0,GM1,376,REGULATORY,0,1,1,0
0,0,0,1,1,E/GM,377,REGULATORY,0,1,1,0
0,1,1,1,1,R0,378,INTERGENIC,0,1,0,0
0,1,1,1,1,R0,379,INTERGENIC,0,1,0,0
0,0,0,0,1,C1,380,INTRONIC,0,1,0,1
1,0,1,1,1,TF2,381,3PRIME_UTR,0,0,0,0
1,0,1,1,0,TF1,382,REGULATORY,0,1,1,0
1,1,0,0,0,TSS,383,5PRIME_UTR,0,0,0,1
1,0,0,1,1,R4,384,INTERGENIC,0,1,0,0
0,1,0,0,1,GM0,385,INTERGENIC,0,1,0,0
0,0,0,1,1,E/GM,386,UPSTREAM,1,0,0,0
1,0,0,0,1,R2,387,INTRONIC,0,1,0,1
1,0,1,0,1,TF0,388,3PRIME_UTR,0,0,0,0
1,0,1,0,0,R5,389,SPLICE_SITE,0,1,1,1
1,0,0,0,1,R2,390,INTRONIC,0,1,0,1
0,1,0,1,0,GM1,391,INTRONIC,0,1,0,1
0,1,0,1,0,GM1,392,INTRONIC,0,1,0,1
0,0,0,0,1,C1,393,INTRONIC,0,1,0,1
0,1,0,1,0,GM1,394,INTRONIC,0,1,0,1
0,1,0,1,0,GM1,395,INTRONIC,0,1,0,1
1,0,1,0,0,R5,396,INTRONIC,0,1,0,1
1,0,0,0,1,R2,397,INTRONIC,0,1,0,1
1,0,0,1,0,R3,398,UPSTREAM,1,0,0,0
1,0,0,0,1,R2,399,UPSTREAM,1,0,0,0
1,0,0,0,0,R1,400,INTRONIC,0,1,0,1
1,0,0,1,1,R4,401,REGULATORY,0,1,1,0
1,0,0,0,1,R2,402,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,403,INTERGENIC,0,1,0,0
0,1,1,1,0,L1,404,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,405,INTERGENIC,0,1,0,0
0,0,1,0,0,F0,406,INTERGENIC,0,1,0,0
0,1,1,1,0,L1,407,INTERGENIC,0,1,0,0
0,0,1,0,0,F0,408,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,409,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,410,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,411,INTERGENIC,0,1,0,0
0,0,1,0,1,F1,412,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,413,INTRONIC,0,1,0,1
1,0,0,0,1,R2,414,INTRONIC,0,1,0,1
1,0,0,0,1,R2,415,INTRONIC,0,1,0,1
0,1,1,1,1,R0,416,INTRONIC,0,1,0,1
1,0,0,0,0,R1,417,INTRONIC,0,1,0,1
1,0,1,0,1,TF0,418,INTRONIC,0,1,0,1
1,0,0,0,1,R2,419,UPSTREAM,1,0,0,0
0,1,1,1,0,L1,420,REGULATORY,0,1,1,0
1,0,1,0,1,TF0,421,5PRIME_UTR,0,0,0,1
1,0,1,0,1,TF0,422,REGULATORY,0,1,1,0
1,0,0,0,0,R1,423,INTRONIC,0,1,0,1
1,0,1,1,0,TF1,424,INTRONIC,0,1,0,1
1,0,1,1,1,TF2,425,INTRONIC,0,1,0,1
0,0,1,1,0,GE0,426,INTRONIC,0,1,0,1
1,0,0,0,1,R2,427,INTRONIC,0,1,0,1
0,0,1,1,1,GE1,428,INTRONIC,0,1,0,1
1,0,0,1,0,R3,429,DOWNSTREAM,0,0,1,1
1,0,0,0,0,R1,430,INTRONIC,0,1,0,1
1,0,0,0,1,R2,431,INTRONIC,0,1,0,1
1,0,0,0,0,R1,432,UPSTREAM,1,0,0,0
0,0,1,0,1,F1,433,3PRIME_UTR,0,0,0,0
0,1,1,1,0,L1,434,REGULATORY,0,1,1,0
0,0,1,0,1,F1,435,UPSTREAM,1,0,0,0
1,0,1,1,0,TF1,436,INTERGENIC,0,1,0,0
0,0,1,0,1,F1,437,INTERGENIC,0,1,0,0
1,0,0,0,1,R2,438,INTERGENIC,0,1,0,0
1,0,0,1,1,R4,439,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,440,INTERGENIC,0,1,0,0
0,0,1,0,0,F0,441,INTERGENIC,0,1,0,0
0,0,1,0,1,F1,442,INTERGENIC,0,1,0,0
1,0,0,0,0,R1,443,REGULATORY,0,1,1,0
1,0,0,0,1,R2,444,INTERGENIC,0,1,0,0
0,0,1,0,1,F1,445,UPSTREAM,1,0,0,0
0,0,1,0,1,F1,446,UPSTREAM,1,0,0,0
